id,target,split
65913899,3.0,train
34294289,,test
12612612,4.0,train
47604074,4.0,train
28137263,4.0,train
54309583,4.0,train
13779845,4.0,train
86730064,4.0,train
39638986,,test
10049023,4.0,train
31308889,4.0,train
27238771,4.0,train
8757089,0.0,train
44930305,0.0,train
82823140,4.0,train
84685755,4.0,train
24564075,4.0,train
57379748,,test
3192859,0.0,train
63048353,0.0,train
51356123,0.0,train
52472008,,test
40761888,0.0,train
54860872,4.0,train
13440904,4.0,train
53887522,4.0,train
79828800,4.0,train
52697319,4.0,train
64841584,4.0,train
28040736,4.0,train
8227696,,test
59879546,4.0,train
63350033,0.0,train
83239397,,test
46755701,4.0,train
64118880,4.0,train
81302779,4.0,train
82327156,4.0,train
35450623,4.0,train
67776369,4.0,train
60847288,4.0,train
40327921,4.0,train
70445390,4.0,train
37774856,4.0,train
17769824,0.0,train
6779651,0.0,train
74817557,4.0,train
15834028,4.0,train
32398951,4.0,train
70828255,,test
7377776,4.0,train
35047183,4.0,train
32667311,4.0,train
19968028,,test
27996908,4.0,train
57648625,4.0,train
74437138,4.0,train
42769497,4.0,train
182728,4.0,train
57455906,4.0,train
35163577,4.0,train
83541444,4.0,train
64813730,4.0,train
53985503,4.0,train
55304993,4.0,train
25270999,,test
53913288,4.0,train
59383319,4.0,train
61354099,4.0,train
8628547,4.0,train
6150096,4.0,train
9747896,4.0,train
77927010,4.0,train
69877725,4.0,train
58121054,4.0,train
58775718,4.0,train
28167607,4.0,train
43731107,4.0,train
17157568,4.0,train
50288972,4.0,train
39480439,4.0,train
76372625,4.0,train
32622906,4.0,train
43519825,4.0,train
63808356,4.0,train
88370826,4.0,train
56695529,0.0,train
82511420,3.0,train
30222812,,test
11387077,4.0,train
11415152,4.0,train
53338753,4.0,train
54621392,4.0,train
61491549,,test
43999517,4.0,train
50504684,4.0,train
87980680,4.0,train
63714602,4.0,train
67825707,4.0,train
22724030,,test
17090946,4.0,train
51635999,,test
9336890,4.0,train
22548952,4.0,train
85166111,4.0,train
68485279,4.0,train
14164561,,test
34959220,,test
6762555,4.0,train
31889229,4.0,train
72921982,4.0,train
74314277,4.0,train
35718723,4.0,train
49090546,4.0,train
16985471,4.0,train
13133447,4.0,train
45848409,4.0,train
18027328,4.0,train
37066204,4.0,train
40624868,,test
55539589,4.0,train
15576156,4.0,train
62248497,4.0,train
86342912,0.0,train
49513147,0.0,train
9831406,4.0,train
16294426,4.0,train
44523346,4.0,train
36843927,,test
66672892,4.0,train
15510885,0.0,train
29646142,,test
72685871,,test
32070447,,test
69151951,4.0,train
55777648,4.0,train
52473161,4.0,train
70646466,4.0,train
53707025,4.0,train
48957014,4.0,train
42550437,4.0,train
58207924,4.0,train
72619619,4.0,train
72839227,4.0,train
71079140,4.0,train
48788145,4.0,train
79952414,4.0,train
14184977,,test
72684304,4.0,train
28384585,0.0,train
70807020,2.0,train
57676986,0.0,train
77914810,,test
5197154,,test
24962009,4.0,train
57386467,4.0,train
32198655,4.0,train
20247426,0.0,train
25084230,4.0,train
69905402,4.0,train
82480817,4.0,train
10199950,,test
32215545,4.0,train
33927742,4.0,train
61127828,,test
79086514,,test
18369265,4.0,train
84736299,0.0,train
20452949,3.0,train
54602602,4.0,train
41371843,3.0,train
39139818,3.0,train
2013416,3.0,train
81244018,4.0,train
51896195,,test
6181850,,test
88013485,3.0,train
4094527,2.0,train
4156141,,test
54337483,,test
6546581,,test
1096885,3.0,train
82865139,,test
15351633,,test
52604480,2.0,train
33602365,2.0,train
20291869,,test
53667025,,test
46254529,3.0,train
32875408,3.0,train
72948874,3.0,train
71547294,,test
59769536,4.0,train
13708424,0.0,train
64638028,4.0,train
40401723,2.0,train
68227034,4.0,train
43862007,3.0,train
31393440,4.0,train
25097609,4.0,train
30651301,2.0,train
56147532,2.0,train
73874094,0.0,train
81765888,4.0,train
74250032,3.0,train
15876123,2.0,train
11739379,0.0,train
33194958,4.0,train
84501930,,test
29143455,0.0,train
70672097,3.0,train
38695283,3.0,train
9104720,0.0,train
54055907,,test
35921155,4.0,train
60561344,,test
50550994,,test
50556688,,test
38829907,4.0,train
26623450,2.0,train
20606365,,test
23183800,3.0,train
19850278,0.0,train
5803510,2.0,train
83883808,2.0,train
5386307,2.0,train
70763279,,test
34812307,3.0,train
72206394,4.0,train
34460320,,test
4313268,4.0,train
74755485,,test
20341087,4.0,train
28326428,4.0,train
35633077,4.0,train
46372254,4.0,train
14782280,4.0,train
82781456,,test
54600085,4.0,train
35223649,4.0,train
77328985,3.0,train
37398961,3.0,train
33591573,2.0,train
29107205,2.0,train
64794741,2.0,train
43082269,2.0,train
58702353,,test
14950775,2.0,train
35835512,2.0,train
26163073,2.0,train
6140730,2.0,train
79118546,2.0,train
80273893,2.0,train
7913260,2.0,train
55603015,,test
4583981,2.0,train
54055498,,test
48223808,2.0,train
44377307,2.0,train
79218686,2.0,train
12708310,2.0,train
34293554,,test
61431246,,test
84751073,2.0,train
13143267,2.0,train
8924801,3.0,train
56130541,2.0,train
59758610,2.0,train
86638695,0.0,train
1601853,,test
75505988,,test
35472276,4.0,train
7679011,4.0,train
33983264,0.0,train
62399983,4.0,train
58429694,,test
48097615,4.0,train
45696509,4.0,train
84891571,,test
75964342,2.0,train
25814010,3.0,train
42626717,4.0,train
77398445,4.0,train
70385538,4.0,train
25716980,,test
8098492,,test
53047969,2.0,train
80025789,2.0,train
17467117,2.0,train
366891,2.0,train
27471123,4.0,train
31679164,,test
67788636,2.0,train
84513197,3.0,train
21827597,4.0,train
21039881,4.0,train
3655227,4.0,train
49560831,4.0,train
64668131,3.0,train
14239944,3.0,train
84605993,4.0,train
33179246,3.0,train
26588832,2.0,train
29006802,2.0,train
18358699,2.0,train
1649510,2.0,train
30005765,2.0,train
83930034,,test
12154864,3.0,train
12039132,3.0,train
49031806,,test
78294359,,test
25720716,2.0,train
60172890,3.0,train
52981229,2.0,train
78242206,3.0,train
15414888,3.0,train
14102467,,test
42216435,2.0,train
3578254,3.0,train
74106228,0.0,train
86692130,,test
49434994,3.0,train
76814870,2.0,train
49045019,2.0,train
72916153,2.0,train
17294493,2.0,train
67424830,2.0,train
74830655,0.0,train
59084999,2.0,train
62724103,2.0,train
39012519,2.0,train
57598787,,test
34323031,4.0,train
37973717,4.0,train
78332103,4.0,train
10228379,,test
38656433,4.0,train
14775049,4.0,train
49629983,4.0,train
2046680,4.0,train
87253943,,test
8102643,,test
61382148,3.0,train
10583888,3.0,train
71320722,2.0,train
62729719,2.0,train
57123314,2.0,train
10925397,2.0,train
49366073,0.0,train
24194564,4.0,train
46583391,2.0,train
36813193,2.0,train
57836900,,test
53313728,2.0,train
88277269,2.0,train
25257686,3.0,train
69126321,2.0,train
27851499,3.0,train
64538091,0.0,train
58202207,2.0,train
54653564,3.0,train
51715702,4.0,train
67360256,3.0,train
15554503,,test
64425619,4.0,train
49177173,,test
85030617,3.0,train
15071566,,test
60240837,,test
62770186,3.0,train
58665622,3.0,train
18313191,3.0,train
15645380,3.0,train
2341049,3.0,train
79788156,3.0,train
11081256,3.0,train
18010715,3.0,train
55068000,3.0,train
2297831,3.0,train
19395808,3.0,train
49427296,,test
11317673,3.0,train
41591903,3.0,train
53752395,2.0,train
1726387,,test
14420809,2.0,train
44360107,2.0,train
87307685,,test
85136337,0.0,train
77349963,3.0,train
28733679,3.0,train
53863857,3.0,train
86953629,4.0,train
27261563,2.0,train
29713626,2.0,train
50964387,3.0,train
42631963,,test
41644483,2.0,train
43947448,2.0,train
22378366,2.0,train
31533349,2.0,train
1141891,,test
86541849,2.0,train
74915943,,test
71899667,,test
70815510,2.0,train
87120228,2.0,train
16088556,2.0,train
86206838,2.0,train
67319187,2.0,train
31366597,2.0,train
62170002,4.0,train
68762881,,test
82098933,4.0,train
4297979,4.0,train
80773783,,test
39270756,4.0,train
59897298,4.0,train
54356610,,test
35227803,,test
36419672,4.0,train
74236215,,test
18339331,0.0,train
39172509,4.0,train
87757722,0.0,train
56785318,,test
87519590,0.0,train
4977730,4.0,train
41689695,0.0,train
65571083,3.0,train
44509057,4.0,train
75258614,3.0,train
63375688,0.0,train
24871929,4.0,train
78050104,3.0,train
15073156,2.0,train
37645547,3.0,train
54454780,3.0,train
6208261,,test
73653980,4.0,train
62270594,,test
70941995,3.0,train
77445733,3.0,train
4517720,4.0,train
11618275,,test
84295061,4.0,train
12068481,,test
30273700,2.0,train
69150298,,test
57120805,2.0,train
32916865,2.0,train
3933757,2.0,train
59967338,3.0,train
27516382,3.0,train
20985366,0.0,train
27822163,2.0,train
3969649,2.0,train
2876786,2.0,train
17761862,2.0,train
62927905,,test
25945125,2.0,train
61159631,,test
8008945,,test
6135626,,test
18604592,2.0,train
53978106,2.0,train
11075274,,test
27102221,2.0,train
38139083,2.0,train
11924710,2.0,train
28748189,,test
75835507,2.0,train
76062412,2.0,train
21386640,2.0,train
9328498,2.0,train
38842815,2.0,train
36380045,,test
47801078,2.0,train
42693388,2.0,train
83734981,2.0,train
68954978,2.0,train
44698996,,test
4321328,,test
46742201,2.0,train
73431879,2.0,train
5130093,,test
78582936,2.0,train
11388412,2.0,train
18497576,,test
87284927,2.0,train
34296705,2.0,train
50932311,2.0,train
68568596,2.0,train
12081993,2.0,train
3551222,2.0,train
12607706,,test
818765,3.0,train
64465919,,test
61384854,2.0,train
71160061,,test
46735502,,test
70041612,,test
47971811,2.0,train
23242189,2.0,train
83945223,2.0,train
70296941,2.0,train
19845782,2.0,train
52879421,2.0,train
82482848,3.0,train
56864805,4.0,train
58236890,3.0,train
15387156,2.0,train
61093495,2.0,train
4972440,2.0,train
21371218,2.0,train
87547064,2.0,train
41116973,,test
38967094,3.0,train
41047231,4.0,train
49728436,3.0,train
28067048,3.0,train
1021219,3.0,train
73171965,3.0,train
62618339,,test
28508338,4.0,train
19097521,4.0,train
40713696,2.0,train
47750976,2.0,train
57160015,2.0,train
25444239,2.0,train
3294341,2.0,train
64366818,2.0,train
34365381,3.0,train
60394828,2.0,train
38288473,,test
5896697,,test
71612858,2.0,train
25768774,2.0,train
24303019,2.0,train
66069801,,test
78919089,2.0,train
75637367,2.0,train
20948787,2.0,train
34075673,2.0,train
24478063,2.0,train
23933791,2.0,train
29499684,2.0,train
34455102,3.0,train
33590782,2.0,train
68917580,2.0,train
75015432,2.0,train
21206948,2.0,train
45086019,2.0,train
22602575,2.0,train
82776985,,test
32541875,,test
79972751,2.0,train
4517283,,test
58069596,2.0,train
38715760,2.0,train
13130764,,test
69312861,2.0,train
40823183,2.0,train
72565165,,test
126177,2.0,train
45130134,2.0,train
68173457,,test
55207060,2.0,train
54558843,2.0,train
5927283,,test
65502969,2.0,train
58207260,,test
81993830,2.0,train
26423387,2.0,train
19909776,,test
77046678,,test
41356299,2.0,train
7793862,2.0,train
43894066,2.0,train
7344940,2.0,train
37798400,2.0,train
52809944,,test
4902568,2.0,train
68348654,2.0,train
66804476,2.0,train
85256839,2.0,train
63427505,2.0,train
31929439,,test
43952983,2.0,train
67295062,2.0,train
46219935,2.0,train
71431825,2.0,train
61525792,2.0,train
1412286,2.0,train
60934533,2.0,train
41759902,,test
64369657,,test
21681472,,test
27386515,3.0,train
46584326,2.0,train
20208053,2.0,train
88265087,2.0,train
14126746,2.0,train
36755569,2.0,train
74487175,3.0,train
53722733,3.0,train
69069825,3.0,train
22019365,0.0,train
75222288,2.0,train
83234364,2.0,train
35409017,3.0,train
27363654,4.0,train
9625954,,test
33536621,4.0,train
44033762,3.0,train
55300775,,test
69931706,,test
6892091,,test
66317467,3.0,train
36737159,,test
19799338,,test
74718258,4.0,train
41418359,4.0,train
61963941,4.0,train
49830714,0.0,train
62804257,0.0,train
62958672,4.0,train
21846291,,test
47160580,,test
41074888,4.0,train
20905646,4.0,train
72985024,,test
27335685,4.0,train
34168417,4.0,train
88481387,,test
67475674,4.0,train
47636143,4.0,train
69663899,4.0,train
76668750,4.0,train
15146887,,test
24033344,4.0,train
75239286,,test
30442347,4.0,train
6067168,,test
42980930,4.0,train
82426086,0.0,train
77245397,4.0,train
27602664,,test
74495827,4.0,train
15655190,4.0,train
43562336,,test
27970670,4.0,train
12567853,4.0,train
21251558,4.0,train
26157388,4.0,train
519580,4.0,train
22985206,4.0,train
38292257,4.0,train
78204018,4.0,train
44571073,4.0,train
75094332,4.0,train
75619384,4.0,train
77553351,4.0,train
72897391,0.0,train
20288929,4.0,train
64891445,4.0,train
25746467,4.0,train
45030327,0.0,train
26754128,4.0,train
82116993,4.0,train
48149765,0.0,train
70853654,4.0,train
13869305,4.0,train
54126467,4.0,train
48727309,,test
82854530,,test
26133766,2.0,train
8826090,4.0,train
60900588,2.0,train
7623664,2.0,train
3045841,3.0,train
27905551,4.0,train
36810037,3.0,train
74815483,,test
67346731,,test
74342002,2.0,train
38624580,3.0,train
50345752,3.0,train
2484302,,test
8374689,3.0,train
54784547,4.0,train
35625122,3.0,train
86118824,3.0,train
74927920,3.0,train
11053214,3.0,train
42389047,3.0,train
61231094,3.0,train
73395774,0.0,train
69492320,,test
84314069,,test
14764309,2.0,train
24531437,3.0,train
40329519,3.0,train
79662359,3.0,train
10054822,3.0,train
48195955,2.0,train
66220896,3.0,train
9326299,3.0,train
79616276,4.0,train
52719113,2.0,train
78886486,2.0,train
63004660,0.0,train
41283104,3.0,train
75395202,3.0,train
5803123,0.0,train
13428281,4.0,train
1284960,,test
37702448,2.0,train
10031454,2.0,train
70579846,4.0,train
69197314,,test
3180132,0.0,train
24895311,3.0,train
2279888,,test
51271682,4.0,train
21763851,,test
22635173,2.0,train
40579366,2.0,train
41379091,,test
1706174,2.0,train
74150904,,test
86110194,3.0,train
73398490,3.0,train
65647392,0.0,train
66429765,3.0,train
40729158,4.0,train
9261098,4.0,train
39852870,4.0,train
40715144,4.0,train
71720751,4.0,train
71787835,4.0,train
29423850,,test
82572156,2.0,train
30615416,3.0,train
38087933,3.0,train
61500591,3.0,train
25551699,3.0,train
65886088,3.0,train
78071140,3.0,train
22039895,3.0,train
29749567,,test
48898700,4.0,train
72600571,4.0,train
32326363,4.0,train
8900338,3.0,train
57016751,,test
80790851,,test
50835672,,test
68269680,2.0,train
64206354,2.0,train
36056690,2.0,train
23850248,4.0,train
62199818,,test
80932825,2.0,train
20958248,,test
59363320,2.0,train
16729105,2.0,train
54625874,,test
37189138,,test
27883654,,test
65453746,,test
52311742,,test
31289618,2.0,train
7694096,2.0,train
47692511,2.0,train
40671953,4.0,train
4452600,4.0,train
28889259,4.0,train
79843314,4.0,train
21015884,4.0,train
49026056,3.0,train
66955299,4.0,train
20509028,4.0,train
22725806,0.0,train
20526765,0.0,train
52360603,0.0,train
886427,,test
39343191,3.0,train
1739263,2.0,train
6568876,2.0,train
77411711,2.0,train
29149326,2.0,train
11371744,3.0,train
32967093,,test
15578782,3.0,train
1487002,,test
68680196,2.0,train
75041590,3.0,train
8365259,2.0,train
62518487,2.0,train
41178648,2.0,train
50201914,2.0,train
39673990,,test
32385780,2.0,train
41566572,2.0,train
66403030,2.0,train
195583,2.0,train
82647924,2.0,train
74580025,3.0,train
66378298,0.0,train
85017451,2.0,train
19680905,0.0,train
58562438,2.0,train
68961636,3.0,train
56924613,,test
82888533,2.0,train
72452132,3.0,train
81361943,0.0,train
27936970,3.0,train
6300282,2.0,train
80961906,2.0,train
67077160,2.0,train
40991879,2.0,train
19567967,3.0,train
618917,3.0,train
3654727,2.0,train
35529763,,test
46987135,2.0,train
42552329,3.0,train
31099025,3.0,train
64938637,,test
64957668,2.0,train
59883849,0.0,train
29622639,3.0,train
78156212,,test
84597844,,test
29240630,2.0,train
16125747,4.0,train
53227731,4.0,train
3518280,,test
71402933,4.0,train
43203174,4.0,train
39759490,,test
65490605,4.0,train
62069779,4.0,train
43483497,,test
8885653,4.0,train
69630646,4.0,train
22247282,4.0,train
12566321,4.0,train
51279610,3.0,train
52529809,3.0,train
48734513,,test
32335688,3.0,train
61778730,,test
62750571,0.0,train
78835262,,test
15298587,4.0,train
3654162,4.0,train
22559130,4.0,train
41645300,4.0,train
85636980,,test
68930261,4.0,train
29534192,4.0,train
49218178,4.0,train
81519399,,test
81133722,4.0,train
71174565,4.0,train
55352823,4.0,train
61704382,4.0,train
80397104,,test
59358335,4.0,train
27148955,4.0,train
51824503,4.0,train
36472525,,test
85731536,4.0,train
65519853,4.0,train
24484068,4.0,train
64207199,4.0,train
43707321,4.0,train
47376256,4.0,train
37835250,4.0,train
78720596,,test
21523301,,test
64880178,4.0,train
57591347,4.0,train
45473937,4.0,train
67175134,4.0,train
12034506,4.0,train
10808390,4.0,train
12176152,4.0,train
749066,4.0,train
87496743,,test
72303623,4.0,train
38316123,4.0,train
18332596,,test
30430690,,test
84149034,4.0,train
46123471,4.0,train
46995996,,test
75620960,4.0,train
81597679,4.0,train
39980330,4.0,train
49728802,4.0,train
21620649,4.0,train
9493316,4.0,train
32339309,,test
54124078,4.0,train
32526028,,test
59757645,3.0,train
34732893,4.0,train
87924865,3.0,train
87482604,,test
34109644,4.0,train
2208540,4.0,train
29913854,4.0,train
28329011,,test
85876874,4.0,train
27041464,4.0,train
22277993,4.0,train
61322780,,test
22573062,,test
24366262,4.0,train
8956743,4.0,train
53810114,0.0,train
29305907,,test
66639933,0.0,train
85180947,4.0,train
83813361,2.0,train
36728687,2.0,train
27073290,2.0,train
65212383,4.0,train
38487801,3.0,train
43444802,,test
38001187,3.0,train
36528936,,test
54447209,2.0,train
66610824,,test
1321350,3.0,train
17952680,,test
9374288,4.0,train
13247975,4.0,train
35332908,4.0,train
60262309,4.0,train
27543193,0.0,train
51697622,3.0,train
30003261,,test
29794518,,test
20668078,4.0,train
17965359,4.0,train
72875680,4.0,train
48901911,4.0,train
76681484,4.0,train
67582038,4.0,train
76641899,4.0,train
44284831,4.0,train
36227458,4.0,train
34720873,4.0,train
54326886,4.0,train
36072949,4.0,train
23218897,4.0,train
23124364,4.0,train
70030165,0.0,train
31694636,0.0,train
39115309,,test
41381110,4.0,train
81345560,3.0,train
53269580,,test
70473268,2.0,train
14372486,2.0,train
38082648,2.0,train
46701720,,test
25112599,2.0,train
70927131,0.0,train
31406451,0.0,train
42937997,,test
72854724,0.0,train
1455692,0.0,train
17975815,4.0,train
45557983,,test
36655745,2.0,train
36307771,2.0,train
28982653,2.0,train
69084543,,test
78569271,,test
61493194,2.0,train
1948500,2.0,train
75865447,0.0,train
42820192,,test
15693021,2.0,train
44165656,0.0,train
62441935,,test
86624259,,test
28788523,2.0,train
3257009,2.0,train
13767488,,test
42494723,0.0,train
25846544,,test
17860512,4.0,train
21200731,4.0,train
